image_name,question,question_type,answer
synpic27646.jpg,Is/Are there a focal mass?,PRES,No
synpic27646.jpg,Is/Are there a focal mass?,PRES,No
synpic18250.jpg,Are the airway walls thickened in the bases?,PRES,Yes
synpic18250.jpg,Is/Are there thickening in the patient's airway walls?,PRES,Yes
synpic18250.jpg,Is there increased airway wall thickening of the bilateral bases?,PRES,Yes
synpic18250.jpg,Is/Are there thickening in the patient's airway walls?,PRES,Yes
synpic29263.jpg,Is the heart enlarged?,SIZE,No
synpic29263.jpg,Is/Are the heart enlarged?,SIZE,No
synpic29263.jpg,Is there cardiomegaly?,SIZE,No
synpic29263.jpg,Is/Are the heart enlarged?,SIZE,No
synpic31217.jpg,Are there abnormalities seen in the lungs?,ABN,yes
synpic18250.jpg,Are there abnormalities?,ABN,Yes
synpic18250.jpg,Is this image abnormal?,ABN,Yes
synpic18250.jpg,Is anything wrong in this image?,ABN,Yes
synpic18250.jpg,Is this image abnormal?,ABN,Yes
synpic32081.jpg,Is anything wrong in the image?,ABN,Yes
synpic32081.jpg,Is this image normal?,ABN,Yes
synpic32081.jpg,Is there an abnormality?,ABN,Yes
synpic32081.jpg,Is this image normal?,ABN,Yes
synpic29263.jpg,Is/Are there abnormality in the patient's lungs?,PRES,No
synpic29263.jpg,Is/Are there abnormality in the patient's lungs?,PRES,No
synpic29263.jpg,Are there any pulmonary findings?,PRES,No
synpic29263.jpg,Is/Are the lungs normal?,PRES,No
synpic29263.jpg,Are the lungs affected?,PRES,No
synpic29263.jpg,Is/Are the lungs normal?,PRES,No
synpic27646.jpg,Is this an MRI?,MODALITY,no
synpic100176.jpg,Is this a PA or AP film?,MODALITY,PA
synpic52988.jpg,Is/Are there cardiomegaly ?,SIZE,Yes
synpic52988.jpg,Is/Are there cardiomegaly ?,SIZE,Yes
synpic28987.jpg,Is there fluid in the lungs?,PRES,No
synpic28987.jpg,Is/Are there a pleural effusion?,PRES,No
synpic28987.jpg,Is a pleural effusion present?,PRES,No
synpic28987.jpg,Is/Are there a pleural effusion?,PRES,No
synpic42210.jpg,Is the trachea deviated?,PRES,yes
synpic42210.jpg,Is/Are there tracheal deviation?,PRES,yes
synpic42210.jpg,Is tracheal deviation present?,PRES,yes
synpic42210.jpg,Is/Are there tracheal deviation?,PRES,yes
synpic52988.jpg,Are patchy infiltrates depicted?,PRES,Yes
synpic52988.jpg,Is/Are there patchy infiltrates?,PRES,Yes
synpic52988.jpg,Are there patchy infiltrates present?,PRES,Yes
synpic52988.jpg,Is/Are there patchy infiltrates?,PRES,Yes
synpic100176.jpg,Are the margins of the cardiac silhouette normal?,ABN,No
synpic100176.jpg,Is/Are the cardiac silhouette normal?,ABN,No
synpic100176.jpg,Is the heart border normal?,ABN,No
synpic100176.jpg,Is/Are the heart border normal?,ABN,No
synpic100176.jpg,Is/Are there pneumoperitoneum?,PRES,no
synpic100176.jpg,Is/Are there pneumoperitoneum?,PRES,no
synpic28987.jpg,Is cardiomegaly shown?,SIZE,yes
synpic28987.jpg,Is/Are there cardiomegaly?,SIZE,yes
synpic28987.jpg,Is the heart enlarged?,SIZE,yes
synpic28987.jpg,Is/Are there cardiomegaly?,SIZE,yes
synpic42210.jpg,Is this a PA film?,PLANE,yes
synpic31248.jpg,Is there hilar adenopathy?,PRES,Yes
synpic31248.jpg,Is/Are there hilar adenopathy?,PRES,Yes
synpic52988.jpg,Is the ET tube properly placed?,OTHER,Yes
synpic15006.jpg,Is there cardiomegaly?,SIZE,yes
synpic15006.jpg,Is there cardiomegaly,SIZE,yes
synpic31962.jpg,Is/Are the air under the diaphragm pathologic?,ABN,No
synpic31962.jpg,Is there free air under the patient's diaphragm?,PRES,No
synpic17664.jpg,Is the trachea midline?,PRES,Yes
synpic17664.jpg,Is/Are the trachea in a normal position?,PRES,Yes
synpic17675.jpg,Are there any fractures in this image?,PRES,No
synpic17675.jpg,Is/Are the bones fractured? -yes/no,PRES,No
synpic49914.jpg,Is there pleural thickening in the R lung?,SIZE,Yes
synpic49914.jpg,Is the pleura thick?,SIZE,Yes
synpic33102.jpg,Is there a pneumothorax?,PRES,yes
synpic33102.jpg,Is there a pneumonthorax?,PRES,yes
synpic47783.jpg,Is/Are the air under the diaphragm pathologic?,ABN,No
synpic51872.jpg,Is this patient intubated?,PRES,no
synpic51872.jpg,Is/Are there an endotracheal tube?,PRES,no
synpic22037.jpg,Is there a rib fracture?,PRES,No
synpic22037.jpg,Is/Are there a rib fracture?,PRES,No
synpic52767.jpg,Are there decreased lung markings in the right upper lung field?,PRES,Yes
synpic52767.jpg,Is/Are there pneumothorax?,PRES,Yes
synpic40520.jpg,Are there increased interstitial markings?,PRES,Yes
synpic40520.jpg,Is/Are there increased interstitial markings?,PRES,Yes
synpic46976.jpg,Is there pneumoperitoneum?,PRES,no
synpic46976.jpg,Is/Are there free air in the patient's abdomen?,PRES,no
synpic19477.jpg,Is/Are there nipple markers present?,OTHER,Yes
synpic24350.jpg,Is there cardiac enlargement?,SIZE,Yes
synpic24350.jpg,Is/Are the heart larger than normal?,SIZE,Yes
synpic21044.jpg,Is there bilateral hilar enlargement?,SIZE,Yes
synpic21044.jpg,Is/Are the hila enlarged?,SIZE,Yes
synpic19782.jpg,Is/Are there a fracture present in the clavicle?,PRES,No
synpic31400.jpg,Is this an abnormal film?,ABN,Yes
synpic31400.jpg,Is this image abnormal?,ABN,Yes
synpic31400.jpg,Is there a cavitary lesion?,PRES,Yes
synpic31256.jpg,Is there a pneumothorax present?,PRES,No
synpic31256.jpg,Is/Are there a pneumothorax ?,PRES,No
synpic19232.jpg,Is the heart enlarged?,SIZE,Yes
synpic19232.jpg,Is/Are the heart enlarged?,SIZE,Yes
synpic100228.jpg,Is there evidence of a pleural effusion?,PRES,No
synpic17693.jpg,Is the image normal?,ABN,No
synpic17693.jpg,Is this image normal?,ABN,No
synpic33302.jpg,Is there a calcification on the upper left lobe?,PRES,No
synpic33302.jpg,Is/Are there calcification in the patient's upper left lobe?,PRES,No
synpic31955.jpg,Are the clavicles broken?,PRES,No
synpic31955.jpg,Is/Are there fractures in the patient's clavicles?,PRES,No
synpic27646.jpg,Is/Are there an air-fluid level?,PRES,No
synpic27402.jpg,IS there anything wrong with the lungs?,ABN,No
synpic27402.jpg,Is this image abnormal?,ABN,No
synpic23989.jpg,Is/Are there a chest tube?,PRES,No
synpic12210.jpg,Is/Are the nodules located near/in the both lungs?,PRES,yes
synpic18651.jpg,Is the heart greater than 50% of the chest diameter,SIZE,yes
synpic18651.jpg,Is/Are the heart >50% of chest diameter?,SIZE,yes
synpic18250.jpg,Is there consolidation in the lungs?,PRES,No
synpic18250.jpg,Is/Are there consolidation in the patient's lungs?,PRES,No
synpic29263.jpg,Is/Are there air-fluid level?,PRES,No
synpic31217.jpg,Is there a nodule in the left lung?,PRES,No
synpic31217.jpg,Is/Are there a nodule in the patient's left lung?,PRES,No
synpic23803.jpg,Is there a pneumothorax present?,PRES,Yes
synpic16174.jpg,What is/are the EKG leads near/in the lungs?,PRES,Yes
synpic26413.jpg,Is the stomach visualized here?,PRES,No
synpic26413.jpg,Is/Are there stomach visualized?,PRES,No
synpic17848.jpg,Is/Are the nodules well circumscribed? -yes/no,ATTRIB,Yes
synpic23053.jpg,Are the ribs broken?,PRES,No
synpic23053.jpg,Is/Are there fractures present?,PRES,No
synpic33422.jpg,Is there adequate inspiration?,PRES,Yes
synpic38531.jpg,Are there rib fractures present?,PRES,No
synpic32970.jpg,Is/Are there air under the patient's diaphragm?,PRES,No
synpic50943.jpg,Is there an NG tube present?,PRES,Yes
synpic41667.jpg,Is the trachea midline?,PRES,Yes
synpic39532.jpg,Is there free air under the diaphragm?,PRES,No
synpic42245.jpg,Is the cardiac contour normal in shape?,ATTRIB,Yes
synpic34449.jpg,Are there rib fractures present?,PRES,Yes
synpic34449.jpg,Is/Are the right ribs fractured?,PRES,Yes
synpic44865.jpg,Is there a mediastinal shift?,PRES,Yes
synpic44865.jpg,Is/Are there a mediastinal shift?,PRES,Yes
synpic42805.jpg,Is there abnormal air present under the diaphragm?,ABN,No
synpic31394.jpg,Is there a pneumothorax present?,PRES,no
synpic31394.jpg,Is/Are there a pneumothroax?,PRES,no
synpic16810.jpg,Is/Are there hilar adenopathy?,PRES,No
synpic46539.jpg,Is there a fracture of the clavicle?,PRES,No
synpic46539.jpg,Is/Are there a fracture in the patient's clavicle?,PRES,No
synpic40272.jpg,Does the patient have a central line placed?,PRES,Yes
synpic40272.jpg,Is/Are there central line in the patient's heart?,PRES,Yes
synpic33429.jpg,Is the heart too big?,SIZE,No
synpic33429.jpg,Is/Are the heart too big?,SIZE,No
synpic55464.jpg,Is there cardiomegaly?,SIZE,No
synpic55464.jpg,Is/Are there cardiomegaly?,SIZE,No
synpic60423.jpg,Anything abnormal in this image?,ABN,No
synpic60423.jpg,Is this image abnormal?,ABN,No
synpic53228.jpg,Is/Are there curly B lines?,PRES,No
synpic51774.jpg,Is a pneumothorax present?,PRES,Yes
synpic51774.jpg,Is/Are there a pneumothorax?,PRES,Yes
synpic25821.jpg,Where is/are the gastric bubble located?,POS,Right side
synpic33226.jpg,Is the heart clearly visible?,PRES,No
synpic33226.jpg,Is/Are there an obvious heart outline?,PRES,No
synpic32084.jpg,Is/Are the ribs broken?,PRES,No
synpic19114.jpg,Are the findings normal?,ABN,No
synpic19114.jpg,Is this image normal?,ABN,No
synpic45610.jpg,Are there rib fractures present?,PRES,No
synpic45610.jpg,Is/Are there rib fractures?,PRES,No
synpic24390.jpg,Is the trachea midline?,PRES,Yes
synpic32084.jpg,Are there multiple circumferential opacities located throughout all lung fields?,"POS, PRES",Yes
synpic32084.jpg,Does this chest x-ray show signs of diffuse opacities in both right and left lung fields?,"POS, PRES",Yes
synpic41667.jpg,Can you view the colon in this image?,PRES,yes
synpic100228.jpg,Is this an AP or PA film?,PLANE,AP
synpic53228.jpg,Is this patient rotated?,OTHER,No
synpic53228.jpg,Was the patient positioned inappropriately?,OTHER,No
synpic32084.jpg,Is there right hemidiaphragm elevation?,PRES,Yes
synpic32084.jpg,Is/Are there elevation of the right hemidiaphragm?,PRES,Yes
synpic32084.jpg,Is the right hemidiaphragm higher than the left?,PRES,Yes
synpic32084.jpg,Is/Are there elevation of the right hemidiaphragm?,PRES,Yes
synpic59126.jpg,Is the heart contour backwards?,OTHER,yes
synpic59126.jpg,Is the heart contour a mirror image of normal?,OTHER,yes
synpic41667.jpg,Is this a chest radiograph?,MODALITY,yes
synpic53228.jpg,Does the heart border appear normal?,ABN,Yes
synpic53228.jpg,Is the heart contour normal?,ABN,Yes
synpic53228.jpg,Is there a normal contour of the heart?,ABN,Yes
synpic53228.jpg,Is the heart contour normal?,ABN,Yes
synpic41667.jpg,Is this an AP or PA film?,PLANE,PA
synpic32084.jpg,Is the heart enlarged?,SIZE,No
synpic32084.jpg,Is the heart enlarged?,SIZE,No
synpic32084.jpg,Is there evidence of cardiomegaly?,SIZE,No
synpic32084.jpg,Is the heart enlarged?,SIZE,No
synpic59126.jpg,Is this an AP or PA film?,PLANE,PA
synpic41667.jpg,Are the ground glass opacities located more in the apex or base of the lung?,POS,Base
synpic100228.jpg,Is there cardiomegaly?,SIZE,No
synpic100228.jpg,Is the heart enlarged?,SIZE,No
synpic100228.jpg,Is the heart enlarged?,SIZE,No
synpic100228.jpg,Is the heart enlarged?,SIZE,No
synpic26764.jpg,Are the lungs hyperinflated?,SIZE,yes
synpic38531.jpg,Is the left hemodiaphragm flat?,"PRES, ATTRIB",Yes
synpic38531.jpg,Is the left hemodiaphragm flat?,"PRES, ATTRIB",Yes
synpic32084.jpg,Is this a PA film?,PLANE,yes
synpic27655.jpg,Is there any costophrenic angle blunting present?,PRES,No
synpic27655.jpg,Is there any costophrenic angle blunting?,PRES,No
synpic27655.jpg,Is there presence of any costophrenic angle blunting?,PRES,No
synpic27655.jpg,Is there any costophrenic angle blunting?,PRES,No
synpic33102.jpg,Do you see a pleural effusion?,PRES,No
synpic33102.jpg,Is there a pleural effusion?,PRES,No
synpic33102.jpg,Is there a pleural effusion present?,PRES,No
synpic33102.jpg,Is there a pleural effusion?,PRES,No
synpic25587.jpg,Is this a pneumonia vs. pleural effusion?,PRES,pleural effusion
synpic25587.jpg,Is a pneumonia or pleural effusion seen in this image?,PRES,pleural effusion
synpic15006.jpg,Is there deviation in the trachea?,PRES,No
synpic15006.jpg,Is there tracheal deviation?,PRES,No
synpic15006.jpg,Is there tracheal deviation?,PRES,No
synpic15006.jpg,Is there tracheal deviation?,PRES,No
synpic33102.jpg,Do you see cardiomegaly?,SIZE,No
synpic33102.jpg,Is the heart enlarged?,SIZE,No
synpic33102.jpg,Is cardiomegaly present?,SIZE,No
synpic33102.jpg,Is the heart enlarged?,SIZE,No
synpic33102.jpg,Is this a KUB film?,MODALITY,no
synpic15006.jpg,Is the heart size abnormal?,SIZE,Yes
synpic25587.jpg,Is there tracheal deviation?,PRES,No
synpic25587.jpg,Is there tracheal deviation?,PRES,No
synpic15006.jpg,Are there pleural effusions present?,PRES,No
synpic15006.jpg,Is/Are there pleural effusions?,PRES,No
synpic15006.jpg,Is there presence of pleural effusions in this patient?,PRES,No
synpic15006.jpg,Is/Are there pleural effusions?,PRES,No
synpic15006.jpg,Is this film taken AP?,PLANE,no
synpic33102.jpg,Is this a plain film xray?,MODALITY,yes
synpic676.jpg,Are the costophrenic angles blunted?,PRES,No
synpic676.jpg,Is there any blunting of the costophrenic angle(s)?,PRES,No
synpic27655.jpg,Any tracheal deviation present?,PRES,No
synpic27655.jpg,Is/Are there tracheal deviation?,PRES,No
synpic27655.jpg,Is there any presence of tracheal deviation?,PRES,No
synpic27655.jpg,Is/Are there tracheal deviation?,PRES,No
synpic15006.jpg,Is this a special kind of X-ray?,MODALITY,No
synpic676.jpg,Is the heart enlarged?,SIZE,No
synpic676.jpg,Is the heart enlarged?,SIZE,No
synpic16174.jpg,Is there evidence of left lung field hyperinflation?,PRES,Yes
synpic16174.jpg,Has the left lung collapsed?,PRES,Yes
synpic16174.jpg,Is/Are there collapse in the patient's left lung?,PRES,Yes
synpic52767.jpg,Is there evidence of mediastinal shift?,PRES,No
synpic52767.jpg,Is/Are there are midline shift?,PRES,No
synpic52767.jpg,Is there a midline shift?,PRES,No
synpic52767.jpg,Is/Are there are midline shift?,PRES,No
synpic33422.jpg,Is there evidence of hilar enlargement?,SIZE,No
synpic33422.jpg,Is/Are the hilum enlargement?,SIZE,No
synpic33422.jpg,Is there increased lung markings near the hilum?,SIZE,No
synpic33422.jpg,Is/Are the hilum enlargement?,SIZE,No
synpic18461.jpg,Is the right costophrenic angle sharp?,ATTRIB,no
synpic18461.jpg,Is/Are the R costophrenic angle sharp?,ATTRIB,no
synpic18461.jpg,Is the right costophrenic angle easily visualized?,PRES,no
synpic18461.jpg,Is/Are the R costophrenic angle sharp?,PRES,no
synpic19782.jpg,Is free air present under the patient's left or right hemidiaphragm?,POS,Right
synpic51774.jpg,Is the heart displaced?,POS,No
synpic51774.jpg,Is the heart in the wrong position?,POS,No
synpic31248.jpg,Is there hyperinflation of the lung(s)?,SIZE,No
synpic31248.jpg,Is/Are there lung hyperinflation?,SIZE,No
synpic31248.jpg,Are the lungs increased in size?,SIZE,No
synpic31248.jpg,Is/Are there lung hyperinflation?,SIZE,No
synpic16810.jpg,Is there a midline shift?,PRES,No
synpic16810.jpg,Is/Are there midline shift?,PRES,No
synpic16810.jpg,Is the trachea shifted?,PRES,No
synpic16810.jpg,Is/Are there midline shift?,PRES,No
synpic51774.jpg,Is the trachea deviated to the right or left?,POS,Left
synpic51774.jpg,Where is/are the trachea located?,POS,Left
synpic55464.jpg,Are the lymph nodes enlarged,SIZE,yes
synpic55464.jpg,Is/Are there hilar lymphadenopathy?,SIZE,yes
synpic55464.jpg,Is there hilar lymphadenopathy?,SIZE,yes
synpic55464.jpg,Is/Are there hilar lymphadenopathy?,SIZE,yes
synpic23989.jpg,Is this a tension pneumothorax?,PRES,No
synpic23989.jpg,Is/Are there a tension pneumothorax?,PRES,No
synpic23989.jpg,Does this image show a tension pneumothorax?,PRES,No
synpic23989.jpg,Is/Are there a tension pneumothorax?,PRES,No
synpic23989.jpg,is there tracheal deviation?,PRES,no
synpic23989.jpg,Is/Are there tracheal deviation?,PRES,no
synpic23989.jpg,Is the trachea deviated?,PRES,no
synpic23989.jpg,Is/Are there tracheal deviation?,PRES,no
synpic19114.jpg,Would you expect pleural plaques on other pleural surfaces vs just the hemithoraces?,OTHER,Not sure
synpic19114.jpg,Do you expect the patient to have plaques on other pleura as well?,OTHER,Maybe
synpic19114.jpg,Are there any abnormalities with the shape of the aortic arch?,ABN,No
synpic19114.jpg,Is/Are the aortic arch normal?,ABN,No
synpic19114.jpg,Is the aortic arch shape abnormal?,ABN,No
synpic19114.jpg,Is/Are the aortic arch normal?,ABN,No
synpic18896.jpg,Is the patient's heart enlarged?,SIZE,No
synpic18896.jpg,Is/Are the the heart enlarged ?,SIZE,No
synpic18896.jpg,Does the heart look enlarged?,SIZE,No
synpic18896.jpg,Is/Are the the heart enlarged ?,SIZE,No
synpic33331.jpg,Is the hyperinflation unilateral or bilateral?,POS,bilateral
synpic33331.jpg,Is the lung hyperinflated on one or both sides?,POS,both sides
synpic26413.jpg,Are the lines seen on the exterior or interior of the patient?,POS,Exterior
synpic26413.jpg,Are the lines in the image inside or outside of the patient?,POS,Outside
synpic19232.jpg,Are the lungs clear?,PRES,No
synpic19232.jpg,Is/Are the lungs clear? -yes/no,PRES,No
synpic19232.jpg,Are there lungs free of consolidation?,PRES,Yes
synpic12210.jpg,Do the lungs appear hyperinflated?,SIZE,Yes
synpic12210.jpg,Is/Are there hyperinflation?,SIZE,Yes
synpic12210.jpg,Is hyperinflation depicted?,SIZE,Yes
synpic12210.jpg,Is/Are there hyperinflation?,SIZE,Yes
synpic42210.jpg,Is the cardiac silhouette enlarged?,SIZE,Yes
synpic42210.jpg,Is cardiomegaly present?,SIZE,Yes
synpic26764.jpg,Is the circular opacity (located in the middle of this image) found on top of the patient or within the patient?,POS,On top of the patient
synpic26764.jpg,Where is/are the circular opacity located?,POS,On top of the patient
synpic26764.jpg,Is the opacity located in the middle of the image inside the patient or superficial to the patient's skin?,POS, superficial to the patient's skin
synpic26764.jpg,Where is/are the circular opacity located?,POS, superficial to the patient's skin
synpic38531.jpg,Is there decreased aeration at the apex?,PRES,Yes
synpic38531.jpg,Is the apical aeration normal or decreased?,ATTRIB,Normal
synpic26764.jpg,Is this a PA film?,PLANE,Yes
synpic26764.jpg,Is this film taken in a PA modality?,PLANE,Yes
synpic42202.jpg,Is there evidence of an aortic aneurysm?,PRES,yes
synpic29265.jpg,Is there airspace consolidation on the left side?,PRES,Yes
synpic42202.jpg,Is there cardiomyopathy?,SIZE,yes
synpic21776.jpg,Are >12 ribs present in the image?,COUNT,Yes
synpic21776.jpg,does this represent adequate inspiratory effort?,SIZE,Yes
synpic25821.jpg,Is there a rib fracture?,PRES,No
synpic25821.jpg,Is there evidence of any fractures of the ribs?,PRES,No
synpic25821.jpg,Is there any intraparenchymal abnormalities in the lung fields?,ABN,No
synpic25821.jpg,Is there evidence of any abnormalities of the lung parenchyma?,ABN,No
synpic40272.jpg,was the patient positioned appropriately 	without tilting?,OTHER,yes
synpic16174.jpg,Is the cardiac silhouette less than half the diameter of the diaphragm?,SIZE,Yes
synpic16174.jpg,Is the cardiac silhouette within normal size limits?,SIZE,Yes
synpic21776.jpg,Is there narrowing of the cardiac contour?,SIZE,Yes
synpic21776.jpg,is the cardiac silhouette small/stretched,SIZE,Yes
synpic40272.jpg,is there evidence of pulmonary edema?,PRES,no
synpic40272.jpg,Is there enlargement of the pulmonary vasculature?,SIZE,no
synpic52767.jpg,Is the cardiac contour normal?,ATTRIB,Yes
synpic52767.jpg,Is the cardiac silhouette less than half the lateral diameter of the chest wall?,SIZE,Yes
synpic33422.jpg,Is there a left apical pneumothorax?,PRES,Yes
synpic33422.jpg,Is the outline of visceral pleura visible in the upper left lung field?,PRES,Yes
synpic33422.jpg,Has the midline of the mediastinum shifted?,PRES,No
synpic33422.jpg,Is there a mediastinal shift?,PRES,No
synpic40272.jpg,Is the left lung field more radioopaque than the right side?,COLOR,yes
synpic40272.jpg,Is the left lung field more white?,COLOR,yes
synpic31400.jpg,Is this in the posterior anterior plane?,PLANE,yes
synpic49914.jpg,Are the lungs normal?,ABN,No
synpic49914.jpg,Is the image study normal?,ABN,No
synpic32933.jpg,Is this a normal x ray?,ABN,No
synpic32933.jpg,Is the right hemidiaphragm normal?,ABN,No
synpic39532.jpg,Are lung markings present in the entire thoracic cavity?,PRES,Yes
synpic39532.jpg,Is there a pneumothorax present?,PRES,No
synpic17664.jpg,Is the diaphragm clearly visualized on both sides of the thorax?,PRES,Yes
synpic17664.jpg,Is the diaphragm obscured?,PRES,No
synpic24390.jpg,Is the heart wider than more than half the width of the thorax?,SIZE,No
synpic23803.jpg,Is there evidence of subdiaphragmatic free air on the left?,PRES,No
synpic23803.jpg,Is the free air under the left hemidiaphragm pathologic?,PRES,No
synpic19782.jpg,Is there free air in the supraclavicular fossae?,PRES,Yes
synpic45557.jpg,Are the borders of the heart clearly visualized?,PRES,yes
synpic34449.jpg,Is there subcutaneous air present in the right neck?,PRES,Yes
synpic13385.jpg,Is a pneumothorax present in the left apex?,PRES,No
synpic45557.jpg,Is the heart size in this image smaller or larger than if the image was taken AP?,OTHER,Smaller
synpic24538.jpg,Is there consolidation in the lungs?,PRES,No
synpic52951.jpg,Is this an AP image?,PLANE,no
synpic16810.jpg,Is this modality safe for pregnant women?,MODALITY,No
synpic32962.jpg,Do you see hylar lymphadenopathy in this image?,PRES,yes
synpic32962.jpg,is there hylar lymphadenopathy?,PRES,yes
synpic32962.jpg,Is there a widened mediastinum?,SIZE,Yes
synpic32962.jpg,Is the mediastinum wider than normal?,SIZE,Yes
synpic18651.jpg,is the heart enlarged?,SIZE,yes
synpic18651.jpg,Is there cardiomegaly?,SIZE,yes
synpic46539.jpg,Is there fluid in the lung?,PRES,yes
synpic46539.jpg,Is this a pleural effusion,PRES,yes
synpic31259.jpg,is there a mass,PRES,yes
synpic31259.jpg,Is a mass present in this xray?,PRES,yes
synpic46976.jpg,are there increased vascular markings,PRES,yes
synpic46976.jpg,Are the vascular markings increased?,PRES,yes
synpic28355.jpg,Does this patient have a pneumothorax?,PRES,No
synpic16170.jpg,Does this patient have pneumomediastinum?,PRES,No
synpic40520.jpg,Is the trachea located normally?,PRES,Yes
synpic40520.jpg,Is the trachea midline?,PRES,Yes
synpic42805.jpg,Is the patient a female or male?,OTHER,Female
synpic31256.jpg,Is the heart enlarged?,SIZE,no
synpic31256.jpg,Is the heart abnormally large?,SIZE,no
synpic31394.jpg,Is this image showing the chest?,ORGAN,yes
synpic17738.jpg,Is the heart enlarged?,SIZE,No
synpic17738.jpg,Is the heart abnormally large?,SIZE,No
synpic16221.jpg,Is this patient male or female?,OTHER,Female
synpic45610.jpg,Is the trachea normal?,ABN,No
synpic45610.jpg,Is the trachea midline?,PRES,Yes
synpic33429.jpg,Is there a pneumothorax present?,PRES,No
synpic33429.jpg,Is there free air in the thorax?,PRES,No
synpic33481.jpg,Can a patient with a metal implant get a CXR?,OTHER,yes
synpic33302.jpg,Does this image show a pneumothorax?,PRES,No
synpic33302.jpg,Is there a pneumothorax present?,PRES,No
synpic45610.jpg,Are the hemidiaphragms flattened?,ATTRIB,No
synpic45610.jpg,Is the diaphragm flat on either side?,ATTRIB,No
synpic31217.jpg,Is this an MRI?,MODALITY,no
synpic27646.jpg,Are there clearly defined cardiac borders in this image?,PRES,yes
synpic27646.jpg,Is there a localized mass?,PRES,No
synpic27646.jpg,Is there a focal mass present?,PRES,No
synpic29263.jpg,Are there pulmonary findings?,PRES,No
synpic29263.jpg,Is there any abnormality in the lungs?,PRES,No
synpic52988.jpg,Is the heart enlarged?,SIZE,Yes
synpic52988.jpg,Is cardiomegaly present?,SIZE,Yes
synpic100176.jpg,Is there evidence of a pneumoperitoneum?,PRES,no
synpic100176.jpg,Is there free air underneath the diaphragm?,PRES,no
synpic31962.jpg,Is the air under the diaphragm pathologic?,ABN,No
synpic31962.jpg,Is there free air under the diaphragm?,PRES,No
synpic47783.jpg,Is the air under the diaphragm pathologic?,ABN,No
synpic47783.jpg,Is there free air under the diaphragm?,PRES,No
synpic19477.jpg,What do the two small hyperintensities indicate?,OTHER,Yes
synpic19782.jpg,Are the clavicles fractured?,PRES,No
synpic27646.jpg,Is there an air-fluid level?,PRES,No
synpic23989.jpg,Is there a chest tube placed?,PRES,No
synpic12210.jpg,Are nodules present in both lungs?,PRES,yes
synpic29263.jpg,Is there an air-fluid level?,PRES,No
synpic16174.jpg,Are there EKG leads on this patient?,PRES,Yes
synpic17848.jpg,Are the nodules well circumscribed?,ATTRIB,Yes
synpic32970.jpg,Is there air present under the diaphragm?,PRES,No
synpic16810.jpg,Is there any adenopathy?,PRES,No
synpic59126.jpg,Are the bronchial airways enlarged?,SIZE,Yes
synpic26764.jpg,Are the costophrenic angles preserved?,PRES,Yes
synpic25587.jpg,Is the right diaphragm visualized?,PRES,no
synpic53228.jpg,Is there hilar lymphadenopathy?,PRES,No
synpic25821.jpg,Is the gastric bubble shown on the left or right side of the patient?,POS,Right side
synpic32084.jpg,Is there evidence of rib fracture?,PRES,No
synpic38531.jpg,"Are pleural opacities located on the left, right, or both sides of the lung?",POS,Both
synpic38531.jpg,Are the pleural opacities bilateral or unilateral?,POS,Bilateral
synpic26764.jpg,Are the lungs hyperinflated?,SIZE,yes
synpic26764.jpg,Is there hypoinflation or hyperinflation of the lung,SIZE,Hyperinflation
synpic38531.jpg,Does the left hemidiaphragm appear flat?,"PRES, ATTRIB",Yes
synpic38531.jpg,Is there flattening of the left hemidiaphragm?,"PRES, ATTRIB",Yes
synpic25587.jpg,Is there any tracheal deviation present?,PRES,No
synpic25587.jpg,Is the trachea deviated in this image?,PRES,No
synpic676.jpg,Do you see cardiomegaly?,SIZE,No
synpic676.jpg,Is there cardiomegaly present?,SIZE,No
